ANO;NOME_SALA;REGISTRO_ANCINE;MUNICIPIO;UF;STATUS
2014;ESPAÇO LEBLON;5001451;RIO DE JANEIRO;RJ;FECHADA
2014;ESPAÇO MUSEU DA REPÚBLICA;5000874;RIO DE JANEIRO;RJ;FECHADA
2014;ESPAÇO RIO DESIGN 1;5000872;RIO DE JANEIRO;RJ;ABERTA
2014;ESPAÇO RIO DESIGN 2;5000873;RIO DE JANEIRO;RJ;ABERTA
2014;ESPAÇO RIO DESIGN 3;5001529;RIO DE JANEIRO;RJ;ABERTA
2014;ESPAÇO UNIBANCO BELAS ARTES 1;5001428;BELO HORIZONTE;MG;FECHADA
2014;ESPAÇO UNIBANCO BELAS ARTES 2;5001430;BELO HORIZONTE;MG;FECHADA
2014;ESPAÇO UNIBANCO BELAS ARTES 3;5001429;BELO HORIZONTE;MG;FECHADA
2014;ESPAÇO UNIBANCO MIRAMAR 01;5001977;SANTOS;SP;FECHADA
2014;ESPAÇO UNIBANCO MIRAMAR 02;5001975;SANTOS;SP;FECHADA
2014;ESPAÇO UNIBANCO MIRAMAR 03;5001976;SANTOS;SP;FECHADA
2014;ESPLANADA I;5001252;VOTORANTIM;SP;FECHADA
2014;ESPLANADA II;5001253;VOTORANTIM;SP;FECHADA
2014;ESPLANADA III;5000877;VOTORANTIM;SP;FECHADA
2014;ESPLANADA IV;5000878;VOTORANTIM;SP;FECHADA
2014;ESPLANADA V;5000879;VOTORANTIM;SP;FECHADA
2014;ESTAÇÃO DO PARÁ CINE CAFÉ;5001865;PARÁ DE MINAS;MG;FECHADA
2014;ESTAÇÃO IPANEMA SALA 1;5001304;RIO DE JANEIRO;RJ;ABERTA
2014;ESTAÇÃO IPANEMA SALA 2;5001305;RIO DE JANEIRO;RJ;ABERTA
2014;ESTAÇÃO LAURA ALVIM 1;5002047;RIO DE JANEIRO;RJ;FECHADA
2014;ESTAÇÃO LAURA ALVIM 2;5002048;RIO DE JANEIRO;RJ;FECHADA
2014;ESTAÇÃO LAURA ALVIM 3;5002049;RIO DE JANEIRO;RJ;FECHADA
2014;ESTAÇÃO NET GÁVEA 1;5002216;RIO DE JANEIRO;RJ;ABERTA
2014;ESTAÇÃO NET GÁVEA 2;5002217;RIO DE JANEIRO;RJ;ABERTA
2014;ESTAÇÃO NET GÁVEA 3;5002218;RIO DE JANEIRO;RJ;ABERTA
2014;ESTAÇÃO NET GÁVEA 4;5002219;RIO DE JANEIRO;RJ;ABERTA
2014;ESTAÇÃO NET GÁVEA 5;5002220;RIO DE JANEIRO;RJ;ABERTA
2014;ESTAÇÃO PAISSANDU;5001880;RIO DE JANEIRO;RJ;FECHADA
2014;EXTRA ANCHIETA 1;5000306;SÃO BERNARDO DO CAMPO;SP;ABERTA
2014;EXTRA ANCHIETA 2;5000307;SÃO BERNARDO DO CAMPO;SP;ABERTA
2014;EXTRA ANCHIETA 3;5000308;SÃO BERNARDO DO CAMPO;SP;ABERTA
2014;EXTRA ANCHIETA 4;5000309;SÃO BERNARDO DO CAMPO;SP;ABERTA
2014;EXTRA ANCHIETA 5;5000310;SÃO BERNARDO DO CAMPO;SP;ABERTA
2014;EXTRA ANCHIETA 6;5000311;SÃO BERNARDO DO CAMPO;SP;ABERTA
2014;EXTRA ANCHIETA 7;5000312;SÃO BERNARDO DO CAMPO;SP;ABERTA
2014;EXTRA ANCHIETA 8;5000313;SÃO BERNARDO DO CAMPO;SP;ABERTA
2014;EXTRA ANCHIETA 9;5000314;SÃO BERNARDO DO CAMPO;SP;ABERTA
2014;EXTRA CINE 1;5002306;GUARAPARI;ES;FECHADA
2014;EXTRA CINE 2;5002307;GUARAPARI;ES;FECHADA
2014;FAROL 1;5000092;MACEIÓ;AL;FECHADA
2014;FAROL 2;5000093;MACEIÓ;AL;FECHADA
2014;FARROPILHA 01;5003455;PORTO ALEGRE;RS;ABERTA
2014;FARROPILHA 02;5003456;PORTO ALEGRE;RS;ABERTA
2014;FARROPILHA 03;5003457;PORTO ALEGRE;RS;ABERTA
2014;FARROPILHA 04;5003458;PORTO ALEGRE;RS;ABERTA
2014;FLAMBOYANT 1;5000096;GOIÂNIA;GO;FECHADA
2014;FLAMBOYANT 2;5000097;GOIÂNIA;GO;FECHADA
2014;FLAMBOYANT 3;5000098;GOIÂNIA;GO;FECHADA
2014;FLAMBOYANT 4;5000099;GOIÂNIA;GO;FECHADA
2014;FLAMBOYANT 5;5000100;GOIÂNIA;GO;FECHADA
2014;FLAMBOYANT 6;5000101;GOIÂNIA;GO;FECHADA
2014;FLAMBOYANT 7;5000102;GOIÂNIA;GO;FECHADA
2014;FLAMBOYANT 8;5000103;GOIÂNIA;GO;FECHADA
2014;FOURPLAY CINE E DIVERSÕES LTDA;5002396;IBIÚNA;SP;FECHADA
2014;FREDERICO DA CRUZ MACHADO - ME;5003433;SÃO LUÍS;MA;FECHADA
2014;FRIBURGO 1;5000107;NOVA FRIBURGO;RJ;FECHADA
2014;FRIBURGO 2;5000108;NOVA FRIBURGO;RJ;FECHADA
2014;FRIBURGO 3;5000109;NOVA FRIBURGO;RJ;FECHADA
2014;FUNDACAO JOAQUIM NABUCO FUNDAJ;5001767;RECIFE;PE;ABERTA
2014;G7 CINE 01;5001951;APUCARANA;PR;FECHADA
2014;G7 CINE 02;5001952;APUCARANA;PR;FECHADA
2014;GALLERIA 1;5001553;CAMPINAS;SP;FECHADA
2014;GALLERIA 2;5001554;CAMPINAS;SP;FECHADA
2014;GALLERIA 3;5001555;CAMPINAS;SP;FECHADA
2014;GALLERIA 4;5001556;CAMPINAS;SP;FECHADA
2014;GALLERIA 5;5001557;CAMPINAS;SP;FECHADA
2014;GALLERIA 6;5001558;CAMPINAS;SP;FECHADA
2014;GNC BLUMENAU 1;5001187;BLUMENAU;SC;ABERTA
2014;GNC BLUMENAU 2;5001186;BLUMENAU;SC;ABERTA
2014;GNC BLUMENAU 3;5001188;BLUMENAU;SC;ABERTA
2014;GNC BLUMENAU 4;5001189;BLUMENAU;SC;ABERTA
2014;GNC BLUMENAU 5;5001190;BLUMENAU;SC;ABERTA
2014;GNC BLUMENAU 6;5001191;BLUMENAU;SC;ABERTA
2014;GNC CAMBORIÚ 1;5004932;BALNEÁRIO CAMBORIÚ;SC;ABERTA
2014;GNC CAMBORIÚ 2;5004931;BALNEÁRIO CAMBORIÚ;SC;ABERTA
2014;GNC CAMBORIÚ 3;5004930;BALNEÁRIO CAMBORIÚ;SC;ABERTA
2014;GNC CAMBORIÚ 4;5002137;BALNEÁRIO CAMBORIÚ;SC;FECHADA TEMPORARIAMENTE
2014;GNC CAMBORIÚ 5;5002139;BALNEÁRIO CAMBORIÚ;SC;FECHADA TEMPORARIAMENTE
2014;GNC CAMBORIÚ 6;5002136;BALNEÁRIO CAMBORIÚ;SC;FECHADA TEMPORARIAMENTE
2014;GNC CAMBORIÚ 7;5002138;BALNEÁRIO CAMBORIÚ;SC;FECHADA TEMPORARIAMENTE
2014;GNC CAMBORIÚ 8;5002135;BALNEÁRIO CAMBORIÚ;SC;FECHADA TEMPORARIAMENTE
2014;GNC CAXIAS 1;5001192;CAXIAS DO SUL;RS;ABERTA
2014;GNC CAXIAS 2;5001193;CAXIAS DO SUL;RS;ABERTA
2014;GNC CAXIAS 3;5001194;CAXIAS DO SUL;RS;ABERTA
2014;GNC CAXIAS 4;5001195;CAXIAS DO SUL;RS;ABERTA
2014;GNC CAXIAS 5;5001196;CAXIAS DO SUL;RS;ABERTA
2014;GNC CAXIAS 6;5001197;CAXIAS DO SUL;RS;ABERTA
2014;GNC GARTEN 01;5002817;JOINVILLE;SC;ABERTA
2014;GNC GARTEN 02;5002819;JOINVILLE;SC;ABERTA
2014;GNC GARTEN 03;5002816;JOINVILLE;SC;ABERTA
2014;GNC GARTEN 04;5002814;JOINVILLE;SC;ABERTA
2014;GNC GARTEN 05;5002818;JOINVILLE;SC;ABERTA
2014;GNC GARTEN 06;5002815;JOINVILLE;SC;ABERTA
2014;GNC IGUATEMI 1;5002390;PORTO ALEGRE;RS;ABERTA
2014;GNC IGUATEMI 2;5002395;PORTO ALEGRE;RS;ABERTA
2014;GNC IGUATEMI 3;5002392;PORTO ALEGRE;RS;ABERTA
2014;GNC IGUATEMI 4;5002394;PORTO ALEGRE;RS;ABERTA
2014;GNC IGUATEMI 5;5002391;PORTO ALEGRE;RS;ABERTA
2014;GNC IGUATEMI 6;5002393;PORTO ALEGRE;RS;ABERTA
2014;GNC LINDÓIA 1;5000978;PORTO ALEGRE;RS;ABERTA
2014;GNC LINDÓIA 2;5000979;PORTO ALEGRE;RS;ABERTA
2014;GNC MOINHOS 1;5000971;PORTO ALEGRE;RS;ABERTA
2014;GNC MOINHOS 2;5000972;PORTO ALEGRE;RS;ABERTA
2014;GNC MOINHOS 3;5000973;PORTO ALEGRE;RS;ABERTA
2014;GNC MOINHOS 4;5000974;PORTO ALEGRE;RS;ABERTA
2014;GNC MUELLER 1;5000958;JOINVILLE;SC;ABERTA
2014;GNC MUELLER 2;5000960;JOINVILLE;SC;ABERTA
2014;GNC MUELLER 3;5000959;JOINVILLE;SC;ABERTA
2014;GNC PRAIA DE BELAS 1;5001183;PORTO ALEGRE;RS;ABERTA
2014;GNC PRAIA DE BELAS 2;5001184;PORTO ALEGRE;RS;ABERTA
2014;GNC PRAIA DE BELAS 3;5001185;PORTO ALEGRE;RS;ABERTA
2014;GNC PRAIA DE BELAS 4;5004203;PORTO ALEGRE;RS;ABERTA
2014;GNC PRAIA DE BELAS 5;5004204;PORTO ALEGRE;RS;ABERTA
2014;GNC PRAIA DE BELAS 6;5004205;PORTO ALEGRE;RS;ABERTA
2014;GOIABEIRAS 1;5004248;CUIABÁ;MT;ABERTA
2014;GOIABEIRAS 2;5004249;CUIABÁ;MT;ABERTA
2014;GOIABEIRAS 3;5004250;CUIABÁ;MT;ABERTA
2014;GOIABEIRAS 4;5004251;CUIABÁ;MT;ABERTA
2014;GOIABEIRAS 5;5004252;CUIABÁ;MT;ABERTA
2014;GOIABEIRAS 6;5004253;CUIABÁ;MT;ABERTA
2014;GOIABEIRAS 7;5004254;CUIABÁ;MT;ABERTA
2014;GOIANIA SHOPPING 1;5000136;GOIÂNIA;GO;FECHADA
2014;GOIANIA SHOPPING 2;5000137;GOIÂNIA;GO;FECHADA
2014;GRAN CINE BARDOT;5002389;ARMAÇÃO DOS BÚZIOS;RJ;FECHADA
2014;GRAN CINE BARDOT;5002597;ARMAÇÃO DOS BÚZIOS;RJ;ABERTA
2014;GRUPO CINE FERNANDÓPOLIS SALA 01;5004827;FERNANDÓPOLIS;SP;ABERTA
2014;GRUPO CINE FERNANDÓPOLIS SALA 02;5004828;FERNANDÓPOLIS;SP;ABERTA
2014;GRUPO CINE VITÓRIA DE SANTO ANTÃO SALA 01;5004829;VITÓRIA DE SANTO ANTÃO;PE;ABERTA
2014;GRUPO CINE VITÓRIA DE SANTO ANTÃO SALA 02;5004830;VITÓRIA DE SANTO ANTÃO;PE;ABERTA
2014;GRUPO CINE VITÓRIA DE SANTO ANTÃO SALA 03;5004831;VITÓRIA DE SANTO ANTÃO;PE;ABERTA
2014;GRUPO CINE VITÓRIA DE SANTO ANTÃO SALA 04;5004864;VITÓRIA DE SANTO ANTÃO;PE;ABERTA
2014;GUADALUPE 1;5001373;RIO DE JANEIRO;RJ;FECHADA
2014;GUADALUPE 2;5001374;RIO DE JANEIRO;RJ;FECHADA
2014;GUARULHOS 1;5004233;GUARULHOS;SP;ABERTA
2014;GUARULHOS 10;5004242;GUARULHOS;SP;ABERTA
2014;GUARULHOS 11;5004243;GUARULHOS;SP;ABERTA
2014;GUARULHOS 12;5004244;GUARULHOS;SP;ABERTA
2014;GUARULHOS 13;5004245;GUARULHOS;SP;ABERTA
2014;GUARULHOS 14;5004246;GUARULHOS;SP;ABERTA
2014;GUARULHOS 15;5004247;GUARULHOS;SP;ABERTA
2014;GUARULHOS 2;5004234;GUARULHOS;SP;ABERTA
2014;GUARULHOS 3;5004235;GUARULHOS;SP;ABERTA
2014;GUARULHOS 4;5004236;GUARULHOS;SP;ABERTA
2014;GUARULHOS 5;5004237;GUARULHOS;SP;ABERTA
2014;GUARULHOS 6;5004238;GUARULHOS;SP;ABERTA
2014;GUARULHOS 7;5004239;GUARULHOS;SP;ABERTA
2014;GUARULHOS 8;5004240;GUARULHOS;SP;ABERTA
2014;GUARULHOS 9;5004241;GUARULHOS;SP;ABERTA
2014;GUION CENTER SALA 01;5000982;PORTO ALEGRE;RS;ABERTA
2014;GUION CENTER SALA 02;5000983;PORTO ALEGRE;RS;ABERTA
2014;GUION CENTER SALA 03;5000984;PORTO ALEGRE;RS;ABERTA
2014;GUION SOL 1;5000988;PORTO ALEGRE;RS;FECHADA
2014;GUION SOL 2;5000989;PORTO ALEGRE;RS;FECHADA
2014;GUSGLAU CINE TEATRO GLÓRIA LTDA;5002773;VALENÇA;RJ;ABERTA
2014;GUSGLAU CINE TEATRO GLÓRIA LTDA;5003337;VALENÇA;RJ;ABERTA
2014;IBICINEMAS - SALA 01;5003152;MONTES CLAROS;MG;ABERTA
2014;IBICINEMAS - SALA 02;5003153;MONTES CLAROS;MG;ABERTA
2014;IBICINEMAS - SALA 03;5003151;MONTES CLAROS;MG;ABERTA
2014;IBICINEMAS - SALA 04;5003150;MONTES CLAROS;MG;ABERTA
2014;IGUATEMI 1;5000210;RIO DE JANEIRO;RJ;ABERTA
2014;IGUATEMI 2;5000211;RIO DE JANEIRO;RJ;ABERTA
2014;IGUATEMI 3;5000212;RIO DE JANEIRO;RJ;ABERTA
2014;IGUATEMI 4;5000213;RIO DE JANEIRO;RJ;ABERTA
2014;IGUATEMI 5;5000214;RIO DE JANEIRO;RJ;ABERTA
2014;IGUATEMI 6;5000215;RIO DE JANEIRO;RJ;ABERTA
2014;IGUATEMI 7;5000216;RIO DE JANEIRO;RJ;ABERTA
2014;IGUATEMI FLN 01;5002128;FLORIANÓPOLIS;SC;ABERTA
2014;IGUATEMI FLN 02;5002125;FLORIANÓPOLIS;SC;ABERTA
2014;IGUATEMI FLN 03;5002122;FLORIANÓPOLIS;SC;ABERTA
2014;IGUATEMI FLN 04;5002126;FLORIANÓPOLIS;SC;ABERTA
2014;IGUATEMI FLN 05;5002123;FLORIANÓPOLIS;SC;ABERTA
2014;IGUATEMI FLN 06;5002127;FLORIANÓPOLIS;SC;ABERTA
2014;IGUATEMI FLN 07;5002124;FLORIANÓPOLIS;SC;ABERTA
2014;ILHA PLAZA 01;5002781;RIO DE JANEIRO;RJ;ABERTA
2014;ILHA PLAZA 02;5002782;RIO DE JANEIRO;RJ;ABERTA
2014;ILHA PLAZA 03;5002780;RIO DE JANEIRO;RJ;ABERTA
2014;ILHA PLAZA 04;5002783;RIO DE JANEIRO;RJ;ABERTA
2014;IMAX PALLADIUM;5002908;CURITIBA;PR;ABERTA
2014;IMIGRANTHES 1;5000442;SANTA CRUZ DO SUL;RS;FECHADA
2014;IMIGRANTHES 2;5000441;SANTA CRUZ DO SUL;RS;FECHADA
2014;IMIGRANTHES 3;5000443;SANTA CRUZ DO SUL;RS;FECHADA
2014;IMIGRANTHES 4;5001701;SANTA CRUZ DO SUL;RS;FECHADA
2014;IMPERACINE TIMBIRA 04;5003333;IMPERATRIZ;MA;FECHADA
2014;IMPERACINE TOCANTINS 01;5003408;IMPERATRIZ;MA;FECHADA
2014;IMPERACINE TOCANTINS 02;5003409;IMPERATRIZ;MA;FECHADA
2014;IMPERACINE TOCANTINS 03;5003410;IMPERATRIZ;MA;FECHADA
2014;INTERCINE;5001066;AMPARO;SP;FECHADA
2014;INTERLAGOS 1;5000268;SÃO PAULO;SP;ABERTA
2014;INTERLAGOS 10;5000277;SÃO PAULO;SP;ABERTA
2014;INTERLAGOS 2;5000269;SÃO PAULO;SP;ABERTA
2014;INTERLAGOS 3;5000270;SÃO PAULO;SP;ABERTA
2014;INTERLAGOS 4;5000271;SÃO PAULO;SP;ABERTA
2014;INTERLAGOS 5;5000272;SÃO PAULO;SP;ABERTA
2014;INTERLAGOS 6;5000273;SÃO PAULO;SP;ABERTA
2014;INTERLAGOS 7;5000274;SÃO PAULO;SP;ABERTA
2014;INTERLAGOS 8;5000275;SÃO PAULO;SP;ABERTA
2014;INTERLAGOS 9;5000276;SÃO PAULO;SP;ABERTA
2014;IPIRANGA 01;5000617;PORTO ALEGRE;RS;ABERTA
2014;IPIRANGA 02;5000618;PORTO ALEGRE;RS;ABERTA
2014;IPIRANGA 03;5000619;PORTO ALEGRE;RS;ABERTA
2014;IPIRANGA 04;5000620;PORTO ALEGRE;RS;ABERTA
2014;IPIRANGA 05;5000621;PORTO ALEGRE;RS;ABERTA
2014;IPIRANGA 1;5000616;PORTO ALEGRE;RS;ABERTA
2014;IPIRANGA 1 (ANTIGA);5000614;PORTO ALEGRE;RS;ABERTA
2014;IPIRANGA 2 (ANTIGA);5000615;PORTO ALEGRE;RS;ABERTA
2014;IPIRANGA I;5001115;SÃO PAULO;SP;FECHADA
2014;IPIRANGA II;5000876;PASSOS;MG;FECHADA
2014;IPORANGA 4 - SALA 1;5003630;SANTOS;SP;ABERTA
2014;IPORANGA 4 - SALA 2;5003631;SANTOS;SP;ABERTA
2014;IPORANGA 4 - SALA 3;5003632;SANTOS;SP;ABERTA
2014;IPORANGA 4 - SALA 4;5003633;SANTOS;SP;ABERTA
2014;ITAIM PAULISTA SALA 1;5004725;SÃO PAULO;SP;ABERTA
2014;ITAIM PAULISTA SALA 2;5004726;SÃO PAULO;SP;ABERTA
2014;ITAIPÚ 1;5001377;NITERÓI;RJ;FECHADA
2014;ITAIPÚ 2;5001378;NITERÓI;RJ;FECHADA
2014;ITAIPÚ 3;5001379;NITERÓI;RJ;FECHADA
2014;ITAIPÚ 4;5001380;NITERÓI;RJ;FECHADA
2014;ITAPETININGA ANDRADINA SALA 01;5001934;ANDRADINA;SP;ABERTA
2014;ITAPETININGA ANDRADINA SALA 02;5001935;ANDRADINA;SP;ABERTA
2014;ITAPETININGA SALA 1;5002505;SÃO FRANCISCO DO SUL;SC;FECHADA
2014;ITAPETININGA SALA 2;5002506;SÃO FRANCISCO DO SUL;SC;FECHADA
2014;JANAINA GUEDES;5002790;OSVALDO CRUZ;SP;FECHADA
2014;JARAGUA CINE 1;5000517;PORTO ALEGRE;RS;FECHADA
2014;JARAGUA CINE 2;5000518;PORTO ALEGRE;RS;FECHADA
2014;JARAGUA CINE 3;5000519;PORTO ALEGRE;RS;FECHADA
2014;JARDIM GUADALUPE 01;5003372;RIO DE JANEIRO;RJ;ABERTA
2014;JARDIM GUADALUPE 02;5003373;RIO DE JANEIRO;RJ;ABERTA
2014;JARDIM GUADALUPE 03;5003374;RIO DE JANEIRO;RJ;ABERTA
2014;JARDIM GUADALUPE 04;5003375;RIO DE JANEIRO;RJ;ABERTA
2014;JARDIM GUADALUPE 05;5003376;RIO DE JANEIRO;RJ;ABERTA
2014;JORGE F. DA SILVA-ME;5002335;BOM JESUS DO ITABAPOANA;RJ;ABERTA
2014;JORGE ORTIZ;5001874;FLORIANÓPOLIS;SC;FECHADA
2014;JOSUE'S CINE ARCOS 01;5002945;ARCOS;MG;ABERTA
2014;JOSUE´S CINE FORMIGA SALA 01;5002485;FORMIGA;MG;ABERTA
2014;JOSUÉ'S CINE UNIVERSITÁRIO FORMIGA;5004942;FORMIGA;MG;ABERTA
2014;JOÃO CARDOSO AYRES;5001768;RECIFE;PE;ABERTA
2014;JOÃO PAULO I;5003123;RIO BRANCO;AC;FECHADA
2014;JOÃO PAULO II;5003122;RIO BRANCO;AC;FECHADA
2014;JUIZ DE FORA SALA +1;5004848;JUIZ DE FORA;MG;ABERTA
2014;JUIZ DE FORA SALA +2;5004849;JUIZ DE FORA;MG;ABERTA
2014;JUIZ DE FORA SALA +3;5004850;JUIZ DE FORA;MG;ABERTA
2014;JUIZ DE FORA SALA +4;5004851;JUIZ DE FORA;MG;ABERTA
2014;JUIZ DE FORA SALA +5;5003724;JUIZ DE FORA;MG;ABERTA
2014;JUNDIAI SHOPPING 01;5003588;JUNDIAÍ;SP;ABERTA
2014;JUNDIAI SHOPPING 02;5003589;JUNDIAÍ;SP;ABERTA
2014;JUNDIAI SHOPPING 03;5003590;JUNDIAÍ;SP;ABERTA
2014;JUNDIAI SHOPPING 04;5003591;JUNDIAÍ;SP;ABERTA
2014;JUNDIAI SHOPPING 05;5003592;JUNDIAÍ;SP;ABERTA
2014;JUNDIAI SHOPPING 06;5003593;JUNDIAÍ;SP;ABERTA
2014;JUNDIAI SHOPPING 07;5003594;JUNDIAÍ;SP;ABERTA
2014;KINOPLEX AMAZONAS SALA 01;5000079;MANAUS;AM;ABERTA
2014;KINOPLEX AMAZONAS SALA 02;5000080;MANAUS;AM;ABERTA
2014;KINOPLEX AMAZONAS SALA 03;5000081;MANAUS;AM;ABERTA
2014;KINOPLEX AMAZONAS SALA 04;5004822;MANAUS;AM;ABERTA
2014;KINOPLEX AMAZONAS SALA 05;5004823;MANAUS;AM;ABERTA
2014;KINOPLEX BOULEVARD 01;5002748;BRASÍLIA;DF;ABERTA
2014;KINOPLEX BOULEVARD 02;5002745;BRASÍLIA;DF;ABERTA
2014;KINOPLEX BOULEVARD 03;5002746;BRASÍLIA;DF;ABERTA
2014;KINOPLEX BOULEVARD 04;5002747;BRASÍLIA;DF;ABERTA
2014;KINOPLEX D. PEDRO 1;5000114;CAMPINAS;SP;ABERTA
2014;KINOPLEX D. PEDRO 10 - PLATINUM;5000123;CAMPINAS;SP;ABERTA
2014;KINOPLEX D. PEDRO 11;5000124;CAMPINAS;SP;ABERTA
2014;KINOPLEX D. PEDRO 12;5000125;CAMPINAS;SP;ABERTA
2014;KINOPLEX D. PEDRO 13;5000126;CAMPINAS;SP;ABERTA
2014;KINOPLEX D. PEDRO 14;5000127;CAMPINAS;SP;ABERTA
2014;KINOPLEX D. PEDRO 15;5000128;CAMPINAS;SP;ABERTA
2014;KINOPLEX D. PEDRO 2;5000115;CAMPINAS;SP;ABERTA
2014;KINOPLEX D. PEDRO 3;5000116;CAMPINAS;SP;ABERTA
2014;KINOPLEX D. PEDRO 4;5000117;CAMPINAS;SP;ABERTA
2014;KINOPLEX D. PEDRO 5;5000118;CAMPINAS;SP;ABERTA
2014;KINOPLEX D. PEDRO 6;5000119;CAMPINAS;SP;ABERTA
2014;KINOPLEX D. PEDRO 7 - IMAX;5000120;CAMPINAS;SP;FECHADA TEMPORARIAMENTE
2014;KINOPLEX D. PEDRO 8;5000121;CAMPINAS;SP;ABERTA
2014;KINOPLEX D. PEDRO 9 - PLATINUM;5000122;CAMPINAS;SP;ABERTA
2014;KINOPLEX FASHION MALL SALA 01 (PLATINUM);5002205;RIO DE JANEIRO;RJ;ABERTA
2014;KINOPLEX FASHION MALL SALA 02 (PLATINUM);5002206;RIO DE JANEIRO;RJ;ABERTA
2014;KINOPLEX FASHION MALL SALA 03;5002207;RIO DE JANEIRO;RJ;ABERTA
2014;KINOPLEX FASHION MALL SALA 04;5002208;RIO DE JANEIRO;RJ;ABERTA
2014;KINOPLEX GRANDE RIO 1;5000204;SÃO JOÃO DE MERITI;RJ;ABERTA
2014;KINOPLEX GRANDE RIO 2;5000205;SÃO JOÃO DE MERITI;RJ;ABERTA
2014;KINOPLEX GRANDE RIO 3;5000206;SÃO JOÃO DE MERITI;RJ;ABERTA
2014;KINOPLEX GRANDE RIO 4;5000207;SÃO JOÃO DE MERITI;RJ;ABERTA
2014;KINOPLEX GRANDE RIO 5;5000208;SÃO JOÃO DE MERITI;RJ;ABERTA
2014;KINOPLEX GRANDE RIO 6;5000209;SÃO JOÃO DE MERITI;RJ;ABERTA
2014;KINOPLEX IGUAÇU TOP SALA 01 - KINOEVOLUTION;5000056;NOVA IGUAÇU;RJ;ABERTA
2014;KINOPLEX IGUAÇU TOP SALA 02;5000057;NOVA IGUAÇU;RJ;ABERTA
2014;KINOPLEX IGUAÇU TOP SALA 03;5000058;NOVA IGUAÇU;RJ;ABERTA
2014;KINOPLEX ITAIM 1;5000069;SÃO PAULO;SP;ABERTA
2014;KINOPLEX ITAIM 2;5000070;SÃO PAULO;SP;ABERTA
2014;KINOPLEX ITAIM 3 (PLATINUM);5000071;SÃO PAULO;SP;ABERTA
2014;KINOPLEX ITAIM 4 (PLATINUM);5000072;SÃO PAULO;SP;ABERTA
2014;KINOPLEX ITAIM 5;5000073;SÃO PAULO;SP;ABERTA
2014;KINOPLEX ITAIM 6;5000074;SÃO PAULO;SP;ABERTA
2014;KINOPLEX MACEIÓ 01;5003113;MACEIÓ;AL;ABERTA
2014;KINOPLEX MACEIÓ 02;5003114;MACEIÓ;AL;ABERTA
2014;KINOPLEX MACEIÓ 03;5003117;MACEIÓ;AL;ABERTA
2014;KINOPLEX MACEIÓ 04;5003115;MACEIÓ;AL;ABERTA
2014;KINOPLEX MACEIÓ 05;5003116;MACEIÓ;AL;ABERTA
2014;KINOPLEX MACEIÓ 06;5003112;MACEIÓ;AL;ABERTA
2014;KINOPLEX NOVA AMÉRICA SALA 01;5001957;RIO DE JANEIRO;RJ;ABERTA
2014;KINOPLEX NOVA AMÉRICA SALA 02;5001958;RIO DE JANEIRO;RJ;ABERTA
2014;KINOPLEX NOVA AMÉRICA SALA 03;5001959;RIO DE JANEIRO;RJ;ABERTA
2014;KINOPLEX NOVA AMÉRICA SALA 04;5001960;RIO DE JANEIRO;RJ;ABERTA
2014;KINOPLEX NOVA AMÉRICA SALA 05;5001961;RIO DE JANEIRO;RJ;ABERTA
2014;KINOPLEX NOVA AMÉRICA SALA 06;5001962;RIO DE JANEIRO;RJ;ABERTA
2014;KINOPLEX NOVA AMÉRICA SALA 07;5001963;RIO DE JANEIRO;RJ;ABERTA
2014;KINOPLEX OSASCO 1;5001596;OSASCO;SP;FECHADA
2014;KINOPLEX OSASCO 2;5001597;OSASCO;SP;FECHADA
2014;KINOPLEX OSASCO 3;5001598;OSASCO;SP;FECHADA
2014;KINOPLEX OSASCO 4;5001599;OSASCO;SP;FECHADA
2014;KINOPLEX OSASCO 5;5001600;OSASCO;SP;FECHADA
2014;KINOPLEX OSASCO 6;5001601;OSASCO;SP;FECHADA
2014;KINOPLEX OSASCO 7;5001602;OSASCO;SP;FECHADA
2014;KINOPLEX OSASCO SALA 01;5004865;OSASCO;SP;ABERTA
2014;KINOPLEX OSASCO SALA 02;5004866;OSASCO;SP;ABERTA
2014;KINOPLEX OSASCO SALA 03;5004867;OSASCO;SP;ABERTA
2014;KINOPLEX OSASCO SALA 04;5004868;OSASCO;SP;ABERTA
2014;KINOPLEX OSASCO SALA 05;5004869;OSASCO;SP;ABERTA
2014;KINOPLEX OSASCO SALA 06;5004870;OSASCO;SP;ABERTA
2014;KINOPLEX OSASCO SALA 07;5004871;OSASCO;SP;ABERTA
2014;KINOPLEX PARKSHOPPING 1;5000167;BRASÍLIA;DF;ABERTA
2014;KINOPLEX PARKSHOPPING 10;5000174;BRASÍLIA;DF;ABERTA
2014;KINOPLEX PARKSHOPPING 11;5000176;BRASÍLIA;DF;ABERTA
2014;KINOPLEX PARKSHOPPING 2;5000171;BRASÍLIA;DF;ABERTA
2014;KINOPLEX PARKSHOPPING 3;5000175;BRASÍLIA;DF;ABERTA
2014;KINOPLEX PARKSHOPPING 4;5000166;BRASÍLIA;DF;ABERTA
2014;KINOPLEX PARKSHOPPING 5;5000168;BRASÍLIA;DF;ABERTA
2014;KINOPLEX PARKSHOPPING 6;5000169;BRASÍLIA;DF;ABERTA
2014;KINOPLEX PARKSHOPPING 7;5000170;BRASÍLIA;DF;ABERTA
2014;KINOPLEX PARKSHOPPING 8;5000172;BRASÍLIA;DF;ABERTA
2014;KINOPLEX PARKSHOPPING 9;5000173;BRASÍLIA;DF;ABERTA
